12b,T°C,RT/R25,R2,U2,R1
3443,-9.110642597785143,5.269954813999353,52699.54813999353,4.20323983000177,10000.000000000002
3444,-9.144373387074118,5.279671540870473,52796.71540870473,4.204462430535082,10000.0
3445,-9.178142197534486,5.289420299394984,52894.20299394984,4.205684946625723,10000.0
3446,-9.211949029166236,5.2992010895728825,52992.01089572882,4.206907378273693,10000.0
3447,-9.245793881969382,5.30901391140417,53090.1391140417,4.208129725478994,10000.0
3448,-9.279676755943916,5.318858764888849,53188.58764888849,4.209351988241624,10000.0
3449,-9.313597651089838,5.328735650026916,53287.356500269154,4.2105741665615835,10000.0
3450,-9.347556567407146,5.338644566818372,53386.44566818372,4.211796260438874,10000.0
3451,-9.381553504895848,5.348585515263217,53485.85515263216,4.2130182698734915,10000.0
3452,-9.415588463555936,5.358558495361452,53585.58495361452,4.2142401948654395,10000.0
3453,-9.449661443387415,5.368563507113075,53685.63507113075,4.215462035414718,10000.0
3454,-9.483772444390283,5.3786005505180885,53786.00550518088,4.216683791521326,9999.999999999998
3455,-9.51792146656454,5.388669625576492,53886.69625576491,4.2179054631852635,10000.0
3456,-9.552108509910186,5.398770732288283,53987.70732288284,4.219127050406531,9999.999999999998
3457,-9.58633357442722,5.4089038706534645,54089.038706534644,4.2203485531851275,10000.0
3458,-9.620596660115647,5.419069040672036,54190.69040672034,4.221569971521054,10000.0
3459,-9.65489776697546,5.429266242343995,54292.66242343994,4.22279130541431,10000.0
3460,-9.689236895006662,5.439495475669345,54394.954756693434,4.224012554864896,10000.0
3461,-9.723614044209254,5.449756740648082,54497.56740648081,4.225233719872811,10000.000000000002
3462,-9.758029214583237,5.46005003728021,54600.5003728021,4.226454800438056,10000.000000000002
3463,-9.792482406128606,5.470375365565726,54703.75365565725,4.22767579656063,10000.000000000002
3464,-9.826973618845365,5.48073272550463,54807.32725504631,4.228896708240534,10000.0
3465,-9.861502852733516,5.491122117096927,54911.221170969264,4.230117535477769,10000.0
3466,-9.896070107793053,5.501543540342612,55015.43540342612,4.231338278272332,10000.000000000002
3467,-9.93067538402398,5.5119969952416845,55119.969952416846,4.232558936624225,10000.0
3468,-9.965318681426297,5.522482481794148,55224.82481794148,4.233779510533449,10000.0
3469,-10.0,5.533,55330.0,4.235,10000.0
3470,-10.034719339745095,5.543549549859242,55435.49549859241,4.236220405023882,10000.0
3471,-10.069476700661578,5.5541311313718715,55541.31131371871,4.2374407256050945,10000.0
3472,-10.104272082749452,5.564744744537893,55647.44744537892,4.238660961743636,10000.0
3473,-10.139105486008713,5.575390389357302,55753.90389357301,4.239881113439506,10000.0
3474,-10.173976910439364,5.5860680658301,55860.680658301004,4.2411011806927075,10000.000000000002
3475,-10.208886356041406,5.596777773956288,55967.77773956288,4.242321163503238,10000.0
3476,-10.243833822814835,5.607519513735864,56075.19513735864,4.243541061871097,10000.0
3477,-10.278819310759651,5.61829328516883,56182.932851688296,4.244760875796286,9999.999999999998
3478,-10.313842819875862,5.629099088255186,56290.990882551865,4.245980605278806,10000.0
3479,-10.348904350163458,5.639936922994932,56399.36922994931,4.247200250318654,10000.0
3480,-10.384003901622444,5.650806789388066,56508.067893880645,4.248419810915833,10000.0
3481,-10.41914147425282,5.661708687434588,56617.086874345885,4.249639287070341,10000.0
3482,-10.454317068054582,5.6726426171345015,56726.426171345,4.250858678782179,10000.0
3483,-10.489530683027738,5.683608578487803,56836.08578487803,4.252077986051345,10000.0
3484,-10.524782319172282,5.694606571494495,56946.06571494494,4.253297208877843,10000.0
3485,-10.560071976488212,5.705636596154574,57056.36596154573,4.254516347261669,9999.999999999998
3486,-10.595399654975534,5.716698652468045,57166.98652468045,4.255735401202825,10000.0
3487,-10.630765354634244,5.727792740434904,57277.92740434902,4.256954370701312,10000.0
3488,-10.666169075464344,5.7389188600551515,57389.18860055151,4.258173255757127,10000.0
3489,-10.701610817465834,5.75007701132879,57500.77011328789,4.259392056370273,10000.0
3490,-10.73709058063871,5.761267194255816,57612.671942558154,4.260610772540747,10000.0
3491,-10.772608364982977,5.772489408836232,57724.894088362315,4.261829404268552,10000.0
3492,-10.808164170498634,5.783743655070037,57837.43655070037,4.263047951553686,10000.0
3493,-10.84375799718568,5.795029932957231,57950.29932957231,4.264266414396149,10000.0
3494,-10.879389845044114,5.8063482424978154,58063.48242497815,4.2654847927959425,10000.0
3495,-10.915059714073937,5.817698583691788,58176.985836917884,4.266703086753066,10000.0
3496,-10.95076760427515,5.82908095653915,58290.80956539151,4.267921296267518,10000.0
3497,-10.986513515647754,5.840495361039902,58404.95361039901,4.2691394213393,10000.0
3498,-11.022297448191743,5.851941797194042,58519.41797194042,4.270357461968412,10000.0
3499,-11.058119401907124,5.863420265001573,58634.20265001572,4.271575418154853,10000.0
3500,-11.093979376793893,5.874930764462492,58749.30764462492,4.272793289898624,10000.0
3501,-11.129877372852054,5.886473295576801,58864.732955768,4.2740110771997255,10000.0
3502,-11.165813390081603,5.898047858344499,58980.47858344498,4.275228780058155,10000.0
3503,-11.201787428482538,5.909654452765586,59096.544527655846,4.276446398473915,9999.999999999998
3504,-11.237799488054865,5.921293078840062,59212.93078840063,4.277663932447005,10000.0
3505,-11.27384956879858,5.9329637365679275,59329.63736567927,4.278881381977424,10000.0
3506,-11.309937670713683,5.944666425949182,59446.66425949182,4.280098747065173,9999.999999999998
3507,-11.346063793800177,5.956401146983826,59564.01146983825,4.281316027710252,9999.999999999998
3508,-11.382227938058062,5.96816789967186,59681.67899671859,4.28253322391266,10000.0
3509,-11.418430103487335,5.979966684013283,59799.66684013282,4.283750335672398,10000.0
3510,-11.454670290087996,5.991797500008095,59917.97500008094,4.284967362989466,10000.000000000002
3511,-11.490948497860046,6.003660347656297,60036.60347656296,4.286184305863863,10000.0
3512,-11.527264726803487,6.015555226957886,60155.55226957886,4.28740116429559,10000.0
3513,-11.563618976918315,6.027482137912866,60274.821379128654,4.288617938284646,10000.0
3514,-11.600011248204533,6.039441080521234,60394.41080521234,4.2898346278310315,10000.0
3515,-11.63644154066214,6.051432054782993,60514.32054782993,4.291051232934748,10000.0
3516,-11.672909854291136,6.063455060698141,60634.5506069814,4.292267753595793,10000.0
3517,-11.709416189091524,6.075510098266678,60755.10098266677,4.293484189814168,10000.0
3518,-11.745960545063298,6.087597167488603,60875.97167488602,4.294700541589872,10000.0
3519,-11.78254292220646,6.099716268363919,60997.16268363918,4.2959168089229065,10000.0
3520,-11.819163320521014,6.111867400892624,61118.67400892623,4.29713299181327,10000.0
3521,-11.855821740006956,6.124050565074717,61240.50565074717,4.298349090260964,10000.0
3522,-11.892518180664286,6.1362657609102,61362.65760910199,4.299565104265986,10000.0
3523,-11.92925264249301,6.148512988399073,61485.129883990725,4.30078103382834,10000.0
3524,-11.966025125493118,6.160792247541334,61607.92247541333,4.301996878948022,10000.0
3525,-12.002835629664617,6.173103538336985,61731.03538336984,4.303212639625034,10000.0
3526,-12.039684155007505,6.1854468607860245,61854.46860786024,4.304428315859376,10000.0
3527,-12.076570701521781,6.197822214888454,61978.22214888454,4.3056439076510475,10000.0
3528,-12.113495269207448,6.210229600644274,62102.296006442724,4.306859415000048,10000.0
3529,-12.150457858064504,6.22266901805348,62226.6901805348,4.3080748379063785,10000.0
3530,-12.18745846809295,6.235140467116079,62351.40467116078,4.309290176370039,10000.0
3531,-12.224497099292785,6.247643947832065,62476.43947832064,4.310505430391029,10000.0
3532,-12.261573751664006,6.2601794602014404,62601.7946020144,4.311720599969348,10000.0
3533,-12.29868842520662,6.272747004224206,62727.47004224205,4.312935685104998,10000.0
3534,-12.335841119920621,6.285346579900359,62853.46579900359,4.314150685797976,10000.0
3535,-12.37303183580601,6.297978187229903,62979.78187229902,4.315365602048285,10000.0
3536,-12.410263319087644,6.310646107744593,63106.46107744593,4.3165804580161105,9999.999999999998
3537,-12.44755204711465,6.323376030634981,63233.7603063498,4.317795398662591,9999.999999999998
3538,-12.484900766111876,6.336172237432823,63361.72237432822,4.319010448147913,10000.0
3539,-12.522309476079329,6.349034728138119,63490.34728138118,4.320225606472078,10000.0
3540,-12.559778177017,6.36196350275087,63619.63502750868,4.321440873635083,9999.999999999998
3541,-12.597306868924901,6.3749585612710735,63749.58561271073,4.322656249636932,9999.999999999998
3542,-12.634895551803027,6.388019903698735,63880.19903698734,4.323871734477623,10000.0
3543,-12.672544225651373,6.401147530033849,64011.475300338476,4.325087328157156,10000.0
3544,-12.710252890469944,6.414341440276417,64143.41440276416,4.326303030675531,10000.0
3545,-12.748021546258737,6.4276016344264395,64276.01634426439,4.327518842032746,9999.999999999998
3546,-12.785850193017758,6.440928112483918,64409.28112483917,4.328734762228805,10000.000000000002
3547,-12.823738830746997,6.454320874448849,64543.20874448849,4.329950791263706,10000.0
3548,-12.861687459446463,6.467779920321236,64677.79920321236,4.331166929137448,10000.0
3549,-12.899696079116152,6.481305250101077,64813.05250101076,4.332383175850032,9999.999999999998
3550,-12.937764689756063,6.494896863788371,64948.9686378837,4.333599531401459,9999.999999999998
3551,-12.975893291366202,6.508554761383121,65085.54761383121,4.334815995791728,9999.999999999998
3552,-13.014081883946563,6.522278942885325,65222.78942885325,4.336032569020838,9999.999999999996
3553,-13.052330467497146,6.536069408294985,65360.694082949834,4.337249251088792,10000.0
3554,-13.090639042017958,6.549926157612098,65499.261576120974,4.338466041995588,9999.999999999998
3555,-13.12900760750899,6.563849190836666,65638.49190836665,4.3396829417412235,9999.999999999998
3556,-13.167436163970248,6.577838507968689,65778.38507968688,4.340899950325704,10000.0
3557,-13.205924711401726,6.591894109008164,65918.94109008164,4.342117067749024,10000.0
3558,-13.244473249803432,6.606015993955097,66060.15993955095,4.343334294011188,10000.0
3559,-13.28308177917536,6.6202041628094825,66202.04162809481,4.344551629112193,9999.999999999998
3560,-13.321750299517507,6.634458615571321,66344.5861557132,4.34576907305204,9999.999999999998
3561,-13.360478810829884,6.6487793522406164,66487.79352240615,4.346986625830729,10000.0
3562,-13.399267313112485,6.663166372817366,66631.66372817365,4.348204287448262,9999.999999999998
3563,-13.438115806365307,6.6776196773015695,66776.19677301568,4.3494220579046345,10000.0
3564,-13.477024290588357,6.692139265693227,66921.39265693226,4.350639937199849,10000.0
3565,-13.515992765781625,6.70672513799234,67067.25137992339,4.351857925333907,10000.0
3566,-13.55502123194512,6.7213772941989065,67213.77294198905,4.353076022306807,10000.0
3567,-13.59410968907884,6.736095734312928,67360.95734312927,4.354294228118548,10000.0
3568,-13.633258137182782,6.7508804583344055,67508.80458334404,4.355512542769133,10000.0
3569,-13.67246657625695,6.765731466263335,67657.31466263336,4.356730966258559,10000.0
3570,-13.71173500630134,6.780648758099721,67806.4875809972,4.357949498586827,10000.0
3571,-13.751063427315954,6.79563233384356,67956.3233384356,4.359168139753936,10000.0
3572,-13.790451839300788,6.810682193494853,68106.82193494852,4.360386889759888,9999.999999999998
3573,-13.829900242255853,6.825798337053602,68257.983370536,4.361605748604682,9999.999999999998
3574,-13.869408636181138,6.840980764519804,68409.80764519805,4.362824716288318,10000.0
3575,-13.908977021076646,6.856229475893461,68562.29475893461,4.364043792810796,10000.0
3576,-13.948605396942378,6.871544471174573,68715.44471174572,4.365262978172115,10000.0
3577,-13.988293763778335,6.886925750363139,68869.25750363138,4.366482272372277,10000.0
3578,-14.028042121584516,6.90237331345916,69023.73313459159,4.367701675411282,9999.999999999998
3579,-14.06785047036092,6.9178871604626355,69178.87160462634,4.3689211872891285,9999.999999999998
3580,-14.10771881010755,6.933467291373564,69334.67291373563,4.370140808005817,9999.999999999998
3581,-14.147647140824402,6.949113706191951,69491.1370619195,4.371360537561348,10000.0
3582,-14.187635462511478,6.964826404917788,69648.26404917787,4.37258037595572,10000.0
3583,-14.227683775168778,6.980605387551082,69806.0538755108,4.373800323188934,9999.999999999998
3584,-14.267792078796301,6.996450654091829,69964.50654091829,4.375020379260992,10000.0
3585,-14.30796037339405,7.01236220454003,70123.62204540029,4.37624054417189,9999.999999999998
3586,-14.34818865896202,7.028340038895687,70283.40038895686,4.377460817921631,9999.999999999998
3587,-14.388476935500215,7.044384157158798,70443.84157158797,4.378681200510213,9999.999999999998
3588,-14.428825203008632,7.0604945593293635,70604.94559329363,4.379901691937637,9999.999999999998
3589,-14.469233461487276,7.0766712454073835,70766.71245407383,4.381122292203904,9999.999999999998
3590,-14.509701710936142,7.092914215392858,70929.14215392857,4.382343001309013,9999.999999999998
3591,-14.550229951355233,7.109223469285785,71092.23469285786,4.383563819252964,9999.999999999998
3592,-14.590818182744545,7.12559900708617,71255.99007086168,4.384784746035757,9999.999999999998
3593,-14.631466405104085,7.142040828794009,71420.40828794008,4.386005781657393,9999.999999999998
3594,-14.672174618433846,7.1585489344093,71585.48934409299,4.38722692611787,10000.0
3595,-14.712942822733831,7.175123323932047,71751.23323932047,4.388448179417189,9999.999999999998
3596,-14.753771018004043,7.19176399736225,71917.63997362248,4.38966954155535,10000.0
3597,-14.794659204244477,7.208470954699904,72084.70954699903,4.390891012532354,10000.0
3598,-14.835607381455135,7.225244195945015,72252.44195945014,4.392112592348199,9999.999999999998
3599,-14.876615549636014,7.24208372109758,72420.83721097578,4.393334281002886,10000.0
3600,-14.917683708787118,7.258989530157599,72589.89530157598,4.394556078496415,10000.0
3601,-14.958811858908444,7.27596162312507,72759.61623125071,4.395777984828786,9999.999999999998
3602,-15.0,7.293,72930.0,4.397,10000.0
3603,-15.041248132061774,7.310104660782383,73101.04660782382,4.398222124010056,10000.0
3604,-15.082556255093778,7.32727560547222,73272.7560547222,4.399444356858953,9999.999999999998
3605,-15.123924369096,7.344512834069511,73445.12834069511,4.400666698546694,9999.999999999998
3606,-15.16535247406845,7.361816346574258,73618.16346574257,4.401889149073275,10000.0
3607,-15.206840570011119,7.379186142986457,73791.86142986457,4.403111708438699,9999.999999999998
3608,-15.248388656924014,7.396622223306113,73966.22223306113,4.404334376642964,9999.999999999998
3609,-15.289996734807133,7.414124587533222,74141.24587533221,4.405557153686073,10000.0
3610,-15.33166480366048,7.431693235667788,74316.93235667788,4.406780039568023,10000.000000000002
3611,-15.373392863484046,7.4493281677098055,74493.28167709804,4.408003034288814,10000.0
3612,-15.415180914277839,7.467029383659279,74670.29383659278,4.409226137848449,10000.0
3613,-15.457028956041848,7.484796883516204,74847.96883516203,4.410449350246924,9999.999999999998
3614,-15.498936988776087,7.502630667280586,75026.30667280586,4.411672671484242,9999.999999999998
3615,-15.54090501248055,7.520530734952423,75205.30734952423,4.412896101560403,9999.999999999998
3616,-15.582933027155237,7.538497086531714,75384.97086531713,4.4141196404754055,9999.999999999998
